"mri","vessel.reg.no","state.land","port.land","species.itis","landed.weight","live.weight","date.sold","permit","vessel","vtr","date","species"
1691,"9994039","ME","Portland",164732,35,47,2019-06-02,"244055","V15","24405519053106",2019-06-02,"WHITE HAKE"
1691,"9994039","ME","Portland",164744,7,8,2019-06-02,"244055","V15","24405519053106",2019-06-02,"HADDOCK"
1691,"9994039","ME","Portland",164744,10,11,2019-06-02,"244055","V15","24405519053106",2019-06-02,"HADDOCK"
1691,"9994039","ME","Portland",166774,3,3,2019-06-02,"244055","V15","24405519053106",2019-06-02,"REDFISH"
1691,"9994039","ME","Portland",164744,4,5,2019-06-02,"244055","V15","24405519053107",2019-06-02,"HADDOCK"
1691,"9994039","ME","Portland",164727,645,729,2019-06-02,"244055","V15","24405519053107",2019-06-02,"POLLOCK"
1691,"9994039","ME","Portland",166774,16,16,2019-06-02,"244055","V15","24405519053107",2019-06-02,"REDFISH"
1691,"9994039","ME","Portland",164499,13,43,2019-06-02,"244055","V15","24405519053107",2019-06-02,"GOOSEFISH"
1691,"9994039","ME","Portland",164744,6,7,2019-06-02,"244055","V15","24405519053107",2019-06-02,"HADDOCK"
1691,"9994039","ME","Portland",172877,30,30,2019-06-02,"244055","V15","24405519053107",2019-06-02,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",172873,1,1,2019-06-02,"244055","V15","24405519053107",2019-06-02,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164727,215,243,2019-06-02,"244055","V15","24405519053107",2019-06-02,"POLLOCK"
1691,"9994039","ME","Portland",164732,3,4,2019-06-02,"244055","V15","24405519053107",2019-06-02,"WHITE HAKE"
1691,"9994039","ME","Portland",164791,40,66,2019-06-02,"244055","V15","24405519053107",2019-06-02,"SILVER HAKE"
1691,"9994039","ME","Portland",164740,11,12,2019-06-02,"244055","V15","24405519053107",2019-06-02,"CUSK"
1691,"9994039","ME","Portland",172877,9,9,2019-06-02,"244055","V15","24405519053107",2019-06-02,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164744,9,10,2019-06-02,"244055","V15","24405519053107",2019-06-02,"HADDOCK"
1691,"9994039","ME","Portland",164712,75,88,2019-06-02,"244055","V15","24405519053107",2019-06-02,"ATLANTIC COD"
1691,"9994039","ME","Portland",164712,74,87,2019-06-02,"244055","V15","24405519053107",2019-06-02,"ATLANTIC COD"
1691,"9994039","ME","Portland",164499,21,70,2019-06-02,"244055","V15","24405519053107",2019-06-02,"GOOSEFISH"
1691,"9994039","ME","Portland",164732,13,17,2019-06-02,"244055","V15","24405519053107",2019-06-02,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,18,20,2019-06-02,"244055","V15","24405519053107",2019-06-02,"POLLOCK"
1691,"9994039","ME","Portland",164727,103,116,2019-06-04,"244055","V15","24405519060208",2019-06-04,"POLLOCK"
1691,"9994039","ME","Portland",166774,20,20,2019-06-04,"244055","V15","24405519060208",2019-06-04,"REDFISH"
1691,"9994039","ME","Portland",172877,1,1,2019-06-04,"244055","V15","24405519060208",2019-06-04,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164732,269,360,2019-06-04,"244055","V15","24405519060208",2019-06-04,"WHITE HAKE"
1691,"9994039","ME","Portland",164740,4,5,2019-06-04,"244055","V15","24405519060208",2019-06-04,"CUSK"
1691,"9994039","ME","Portland",164727,12,14,2019-06-04,"244055","V15","24405519060208",2019-06-04,"POLLOCK"
1691,"9994039","ME","Portland",164732,10,13,2019-06-04,"244055","V15","24405519060208",2019-06-04,"WHITE HAKE"
1691,"9994039","ME","Portland",164712,249,291,2019-06-04,"244055","V15","24405519060208",2019-06-04,"ATLANTIC COD"
1691,"9994039","ME","Portland",164732,13,17,2019-06-04,"244055","V15","24405519060208",2019-06-04,"WHITE HAKE"
1691,"9994039","ME","Portland",164791,61,101,2019-06-04,"244055","V15","24405519060208",2019-06-04,"SILVER HAKE"
1691,"9994039","ME","Portland",164744,8,9,2019-06-04,"244055","V15","24405519060208",2019-06-04,"HADDOCK"
1691,"9994039","ME","Portland",172873,3,3,2019-06-04,"244055","V15","24405519060208",2019-06-04,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164744,4,5,2019-06-04,"244055","V15","24405519060208",2019-06-04,"HADDOCK"
1691,"9994039","ME","Portland",164499,7,23,2019-06-04,"244055","V15","24405519060208",2019-06-04,"GOOSEFISH"
1691,"9994039","ME","Portland",164727,265,299,2019-06-04,"244055","V15","24405519060208",2019-06-04,"POLLOCK"
1691,"9994039","ME","Portland",164744,3,3,2019-06-04,"244055","V15","24405519060208",2019-06-04,"HADDOCK"
1691,"9994039","ME","Portland",164732,1,1,2019-06-04,"244055","V15","24405519060208",2019-06-04,"WHITE HAKE"
1691,"9994039","ME","Portland",172877,35,35,2019-06-04,"244055","V15","24405519060208",2019-06-04,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164712,431,504,2019-06-04,"244055","V15","24405519060208",2019-06-04,"ATLANTIC COD"
1691,"9994039","ME","Portland",164499,15,50,2019-06-04,"244055","V15","24405519060208",2019-06-04,"GOOSEFISH"
1691,"9994039","ME","Portland",164791,30,50,2019-06-06,"244055","V15","24405519060406",2019-06-06,"SILVER HAKE"
1691,"9994039","ME","Portland",164744,3,3,2019-06-06,"244055","V15","24405519060406",2019-06-06,"HADDOCK"
1691,"9994039","ME","Portland",164727,76,86,2019-06-06,"244055","V15","24405519060406",2019-06-06,"POLLOCK"
1691,"9994039","ME","Portland",164499,12,40,2019-06-06,"244055","V15","24405519060406",2019-06-06,"GOOSEFISH"
1691,"9994039","ME","Portland",164727,23,26,2019-06-06,"244055","V15","24405519060406",2019-06-06,"POLLOCK"
1691,"9994039","ME","Portland",164732,99,133,2019-06-06,"244055","V15","24405519060406",2019-06-06,"WHITE HAKE"
1691,"9994039","ME","Portland",164712,31,36,2019-06-06,"244055","V15","24405519060406",2019-06-06,"ATLANTIC COD"
1691,"9994039","ME","Portland",164740,4,5,2019-06-06,"244055","V15","24405519060406",2019-06-06,"CUSK"
1691,"9994039","ME","Portland",172877,5,5,2019-06-06,"244055","V15","24405519060406",2019-06-06,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",172877,16,16,2019-06-06,"244055","V15","24405519060406",2019-06-06,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",172933,29,33,2019-06-06,"244055","V15","24405519060406",2019-06-06,"ATLANTIC HALIBUT"
1691,"9994039","ME","Portland",164732,3,4,2019-06-06,"244055","V15","24405519060406",2019-06-06,"WHITE HAKE"
1691,"9994039","ME","Portland",164744,3,3,2019-06-06,"244055","V15","24405519060406",2019-06-06,"HADDOCK"
1691,"9994039","ME","Portland",164712,47,55,2019-06-06,"244055","V15","24405519060406",2019-06-06,"ATLANTIC COD"
1691,"9994039","ME","Portland",164499,93,309,2019-06-06,"244055","V15","24405519060406",2019-06-06,"GOOSEFISH"
1691,"9994039","ME","Portland",164727,228,258,2019-06-06,"244055","V15","24405519060406",2019-06-06,"POLLOCK"
1691,"9994039","ME","Portland",164732,155,208,2019-06-16,"244055","V15","24405519061410",2019-06-16,"WHITE HAKE"
1691,"9994039","ME","Portland",172877,2,2,2019-06-16,"244055","V15","24405519061410",2019-06-16,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164744,16,18,2019-06-16,"244055","V15","24405519061410",2019-06-16,"HADDOCK"
1691,"9994039","ME","Portland",164727,128,145,2019-06-16,"244055","V15","24405519061410",2019-06-16,"POLLOCK"
1691,"9994039","ME","Portland",164727,318,359,2019-06-16,"244055","V15","24405519061410",2019-06-16,"POLLOCK"
1691,"9994039","ME","Portland",164499,159,528,2019-06-16,"244055","V15","24405519061410",2019-06-16,"GOOSEFISH"
1691,"9994039","ME","Portland",164727,271,306,2019-06-16,"244055","V15","24405519061410",2019-06-16,"POLLOCK"
1691,"9994039","ME","Portland",164740,28,32,2019-06-16,"244055","V15","24405519061410",2019-06-16,"CUSK"
1691,"9994039","ME","Portland",164732,13,17,2019-06-16,"244055","V15","24405519061410",2019-06-16,"WHITE HAKE"
1691,"9994039","ME","Portland",164712,3,4,2019-06-16,"244055","V15","24405519061410",2019-06-16,"ATLANTIC COD"
1691,"9994039","ME","Portland",172873,1,1,2019-06-16,"244055","V15","24405519061410",2019-06-16,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164712,245,287,2019-06-16,"244055","V15","24405519061410",2019-06-16,"ATLANTIC COD"
1691,"9994039","ME","Portland",172877,17,17,2019-06-16,"244055","V15","24405519061410",2019-06-16,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164499,10,33,2019-06-16,"244055","V15","24405519061410",2019-06-16,"GOOSEFISH"
1691,"9994039","ME","Portland",164712,619,724,2019-06-16,"244055","V15","24405519061410",2019-06-16,"ATLANTIC COD"
1691,"9994039","ME","Portland",164744,22,25,2019-06-16,"244055","V15","24405519061410",2019-06-16,"HADDOCK"
1691,"9994039","ME","Portland",164791,104,173,2019-06-16,"244055","V15","24405519061410",2019-06-16,"SILVER HAKE"
1691,"9994039","ME","Portland",166774,5,5,2019-06-19,"244055","V15","24405519061704",2019-06-19,"REDFISH"
1691,"9994039","ME","Portland",164712,264,309,2019-06-19,"244055","V15","24405519061704",2019-06-19,"ATLANTIC COD"
1691,"9994039","ME","Portland",164712,143,167,2019-06-19,"244055","V15","24405519061704",2019-06-19,"ATLANTIC COD"
1691,"9994039","ME","Portland",172873,3,3,2019-06-19,"244055","V15","24405519061704",2019-06-19,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164732,12,16,2019-06-19,"244055","V15","24405519061704",2019-06-19,"WHITE HAKE"
1691,"9994039","ME","Portland",164499,10,33,2019-06-19,"244055","V15","24405519061704",2019-06-19,"GOOSEFISH"
1691,"9994039","ME","Portland",164727,77,87,2019-06-19,"244055","V15","24405519061704",2019-06-19,"POLLOCK"
1691,"9994039","ME","Portland",164744,3,3,2019-06-19,"244055","V15","24405519061704",2019-06-19,"HADDOCK"
1691,"9994039","ME","Portland",172877,13,13,2019-06-19,"244055","V15","24405519061704",2019-06-19,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164727,28,32,2019-06-19,"244055","V15","24405519061704",2019-06-19,"POLLOCK"
1691,"9994039","ME","Portland",164744,16,18,2019-06-19,"244055","V15","24405519061704",2019-06-19,"HADDOCK"
1691,"9994039","ME","Portland",164732,188,252,2019-06-19,"244055","V15","24405519061704",2019-06-19,"WHITE HAKE"
1691,"9994039","ME","Portland",164712,3,4,2019-06-19,"244055","V15","24405519061704",2019-06-19,"ATLANTIC COD"
1691,"9994039","ME","Portland",164791,134,222,2019-06-19,"244055","V15","24405519061704",2019-06-19,"SILVER HAKE"
1691,"9994039","ME","Portland",164727,92,104,2019-06-19,"244055","V15","24405519061704",2019-06-19,"POLLOCK"
1691,"9994039","ME","Portland",164499,28,93,2019-06-19,"244055","V15","24405519061704",2019-06-19,"GOOSEFISH"
1691,"9994039","ME","Portland",164744,6,7,2019-06-20,"244055","V15","24405519061904",2019-06-20,"HADDOCK"
1691,"9994039","ME","Portland",164727,151,171,2019-06-20,"244055","V15","24405519061904",2019-06-20,"POLLOCK"
1691,"9994039","ME","Portland",172877,35,35,2019-06-20,"244055","V15","24405519061904",2019-06-20,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164727,95,107,2019-06-20,"244055","V15","24405519061904",2019-06-20,"POLLOCK"
1691,"9994039","ME","Portland",164712,159,186,2019-06-20,"244055","V15","24405519061904",2019-06-20,"ATLANTIC COD"
1691,"9994039","ME","Portland",164732,2,2,2019-06-20,"244055","V15","24405519061904",2019-06-20,"WHITE HAKE"
1691,"9994039","ME","Portland",172877,3,3,2019-06-20,"244055","V15","24405519061904",2019-06-20,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164499,29,96,2019-06-20,"244055","V15","24405519061904",2019-06-20,"GOOSEFISH"
1691,"9994039","ME","Portland",172909,3,3,2019-06-20,"244055","V15","24405519061904",2019-06-20,"YELLOWTAIL FLOUNDER"
1691,"9994039","ME","Portland",164791,68,113,2019-06-20,"244055","V15","24405519061904",2019-06-20,"SILVER HAKE"
1691,"9994039","ME","Portland",164744,5,6,2019-06-20,"244055","V15","24405519061904",2019-06-20,"HADDOCK"
1691,"9994039","ME","Portland",164727,33,37,2019-06-20,"244055","V15","24405519061904",2019-06-20,"POLLOCK"
1691,"9994039","ME","Portland",164732,11,15,2019-06-20,"244055","V15","24405519061904",2019-06-20,"WHITE HAKE"
1691,"9994039","ME","Portland",172877,2,2,2019-06-20,"244055","V15","24405519061904",2019-06-20,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164744,35,40,2019-06-20,"244055","V15","24405519061904",2019-06-20,"HADDOCK"
1691,"9994039","ME","Portland",164712,95,111,2019-06-20,"244055","V15","24405519061904",2019-06-20,"ATLANTIC COD"
1691,"9994039","ME","Portland",166774,5,5,2019-06-20,"244055","V15","24405519061904",2019-06-20,"REDFISH"
1691,"9994039","ME","Portland",164499,14,46,2019-06-20,"244055","V15","24405519061904",2019-06-20,"GOOSEFISH"
1691,"9994039","ME","Portland",164732,105,141,2019-06-20,"244055","V15","24405519061904",2019-06-20,"WHITE HAKE"
1691,"9994039","ME","Portland",166774,14,14,2019-06-23,"244055","V15","24405519062004",2019-06-23,"REDFISH"
1691,"9994039","ME","Portland",172877,2,2,2019-06-23,"244055","V15","24405519062004",2019-06-23,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164744,8,9,2019-06-23,"244055","V15","24405519062004",2019-06-23,"HADDOCK"
1691,"9994039","ME","Portland",164732,113,151,2019-06-23,"244055","V15","24405519062004",2019-06-23,"WHITE HAKE"
1691,"9994039","ME","Portland",164732,28,38,2019-06-23,"244055","V15","24405519062004",2019-06-23,"WHITE HAKE"
1691,"9994039","ME","Portland",172877,1,1,2019-06-23,"244055","V15","24405519062004",2019-06-23,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164744,23,26,2019-06-23,"244055","V15","24405519062004",2019-06-23,"HADDOCK"
1691,"9994039","ME","Portland",164791,95,158,2019-06-23,"244055","V15","24405519062004",2019-06-23,"SILVER HAKE"
1691,"9994039","ME","Portland",172877,19,19,2019-06-23,"244055","V15","24405519062004",2019-06-23,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164712,162,190,2019-06-23,"244055","V15","24405519062004",2019-06-23,"ATLANTIC COD"
1691,"9994039","ME","Portland",164727,132,149,2019-06-23,"244055","V15","24405519062004",2019-06-23,"POLLOCK"
1691,"9994039","ME","Portland",164744,6,7,2019-06-23,"244055","V15","24405519062004",2019-06-23,"HADDOCK"
1691,"9994039","ME","Portland",164732,3,3,2019-06-23,"244055","V15","24405519062004",2019-06-23,"WHITE HAKE"
1691,"9994039","ME","Portland",164712,160,187,2019-06-23,"244055","V15","24405519062004",2019-06-23,"ATLANTIC COD"
1691,"9994039","ME","Portland",164499,14,46,2019-06-23,"244055","V15","24405519062004",2019-06-23,"GOOSEFISH"
1691,"9994039","ME","Portland",164499,17,56,2019-06-23,"244055","V15","24405519062004",2019-06-23,"GOOSEFISH"
1691,"9994039","ME","Portland",164727,120,136,2019-06-23,"244055","V15","24405519062004",2019-06-23,"POLLOCK"
1691,"9994039","ME","Portland",172873,4,4,2019-06-23,"244055","V15","24405519062004",2019-06-23,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164727,37,42,2019-06-23,"244055","V15","24405519062004",2019-06-23,"POLLOCK"
1691,"9994039","ME","Portland",164732,3,3,2019-06-26,"244055","V15","24405519062304",2019-06-26,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,52,59,2019-06-26,"244055","V15","24405519062304",2019-06-26,"POLLOCK"
1691,"9994039","ME","Portland",164744,9,10,2019-06-26,"244055","V15","24405519062304",2019-06-26,"HADDOCK"
1691,"9994039","ME","Portland",164727,117,132,2019-06-26,"244055","V15","24405519062304",2019-06-26,"POLLOCK"
1691,"9994039","ME","Portland",166774,70,70,2019-06-26,"244055","V15","24405519062304",2019-06-26,"REDFISH"
1691,"9994039","ME","Portland",164499,18,60,2019-06-26,"244055","V15","24405519062304",2019-06-26,"GOOSEFISH"
1691,"9994039","ME","Portland",164712,236,276,2019-06-26,"244055","V15","24405519062304",2019-06-26,"ATLANTIC COD"
1691,"9994039","ME","Portland",164727,67,76,2019-06-26,"244055","V15","24405519062304",2019-06-26,"POLLOCK"
1691,"9994039","ME","Portland",164744,51,58,2019-06-26,"244055","V15","24405519062304",2019-06-26,"HADDOCK"
1691,"9994039","ME","Portland",164712,118,138,2019-06-26,"244055","V15","24405519062304",2019-06-26,"ATLANTIC COD"
1691,"9994039","ME","Portland",164732,23,31,2019-06-26,"244055","V15","24405519062304",2019-06-26,"WHITE HAKE"
1691,"9994039","ME","Portland",164732,20,27,2019-06-26,"244055","V15","24405519062304",2019-06-26,"WHITE HAKE"
1691,"9994039","ME","Portland",164791,55,91,2019-06-26,"244055","V15","24405519062304",2019-06-26,"SILVER HAKE"
1691,"9994039","ME","Portland",172877,25,25,2019-06-26,"244055","V15","24405519062304",2019-06-26,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164732,539,722,2019-06-26,"244055","V15","24405519062304",2019-06-26,"WHITE HAKE"
1691,"9994039","ME","Portland",164712,3,4,2019-06-26,"244055","V15","24405519062304",2019-06-26,"ATLANTIC COD"
1691,"9994039","ME","Portland",164791,207,344,2019-06-26,"244055","V15","24405519062409",2019-06-26,"SILVER HAKE"
1691,"9994039","ME","Portland",172873,2,2,2019-06-26,"244055","V15","24405519062409",2019-06-26,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164712,181,212,2019-06-26,"244055","V15","24405519062409",2019-06-26,"ATLANTIC COD"
1691,"9994039","ME","Portland",164727,51,58,2019-06-26,"244055","V15","24405519062409",2019-06-26,"POLLOCK"
1691,"9994039","ME","Portland",164744,24,27,2019-06-26,"244055","V15","24405519062409",2019-06-26,"HADDOCK"
1691,"9994039","ME","Portland",164499,51,169,2019-06-26,"244055","V15","24405519062409",2019-06-26,"GOOSEFISH"
1691,"9994039","ME","Portland",164727,13,15,2019-06-26,"244055","V15","24405519062409",2019-06-26,"POLLOCK"
1691,"9994039","ME","Portland",164732,179,240,2019-06-26,"244055","V15","24405519062409",2019-06-26,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,5,6,2019-06-26,"244055","V15","24405519062409",2019-06-26,"POLLOCK"
1691,"9994039","ME","Portland",164712,389,455,2019-06-26,"244055","V15","24405519062409",2019-06-26,"ATLANTIC COD"
1691,"9994039","ME","Portland",164732,2,2,2019-06-26,"244055","V15","24405519062409",2019-06-26,"WHITE HAKE"
1691,"9994039","ME","Portland",164732,9,12,2019-06-26,"244055","V15","24405519062409",2019-06-26,"WHITE HAKE"
1691,"9994039","ME","Portland",164499,229,760,2019-06-26,"244055","V15","24405519062409",2019-06-26,"GOOSEFISH"
1691,"9994039","ME","Portland",164744,7,8,2019-06-26,"244055","V15","24405519062409",2019-06-26,"HADDOCK"
1691,"9994039","ME","Portland",164712,27,32,2019-07-03,"244055","V15","24405519063006",2019-07-03,"ATLANTIC COD"
1691,"9994039","ME","Portland",164744,59,67,2019-07-03,"244055","V15","24405519063006",2019-07-03,"HADDOCK"
1691,"9994039","ME","Portland",164712,21,25,2019-07-03,"244055","V15","24405519063006",2019-07-03,"ATLANTIC COD"
1691,"9994039","ME","Portland",164727,338,382,2019-07-03,"244055","V15","24405519063006",2019-07-03,"POLLOCK"
1691,"9994039","ME","Portland",164744,2,2,2019-07-03,"244055","V15","24405519063006",2019-07-03,"HADDOCK"
1691,"9994039","ME","Portland",164727,739,835,2019-07-03,"244055","V15","24405519063006",2019-07-03,"POLLOCK"
1691,"9994039","ME","Portland",164727,273,308,2019-07-03,"244055","V15","24405519063006",2019-07-03,"POLLOCK"
1691,"9994039","ME","Portland",164740,11,12,2019-07-03,"244055","V15","24405519063006",2019-07-03,"CUSK"
1691,"9994039","ME","Portland",164712,51,60,2019-07-03,"244055","V15","24405519063006",2019-07-03,"ATLANTIC COD"
1691,"9994039","ME","Portland",164744,3,3,2019-07-03,"244055","V15","24405519063006",2019-07-03,"HADDOCK"
1691,"9994039","ME","Portland",164499,5,17,2019-07-07,"244055","V15","24405519070618",2019-07-07,"GOOSEFISH"
1691,"9994039","ME","Portland",164712,121,142,2019-07-07,"244055","V15","24405519070618",2019-07-07,"ATLANTIC COD"
1691,"9994039","ME","Portland",164727,16,18,2019-07-07,"244055","V15","24405519070618",2019-07-07,"POLLOCK"
1691,"9994039","ME","Portland",164732,3,4,2019-07-07,"244055","V15","24405519070618",2019-07-07,"WHITE HAKE"
1691,"9994039","ME","Portland",164744,9,10,2019-07-07,"244055","V15","24405519070618",2019-07-07,"HADDOCK"
1691,"9994039","ME","Portland",164727,15,17,2019-07-07,"244055","V15","24405519070618",2019-07-07,"POLLOCK"
1691,"9994039","ME","Portland",164791,14,23,2019-07-07,"244055","V15","24405519070618",2019-07-07,"SILVER HAKE"
1691,"9994039","ME","Portland",164732,132,177,2019-07-07,"244055","V15","24405519070618",2019-07-07,"WHITE HAKE"
1691,"9994039","ME","Portland",164712,131,153,2019-07-07,"244055","V15","24405519070618",2019-07-07,"ATLANTIC COD"
1691,"9994039","ME","Portland",164727,14,16,2019-07-07,"244055","V15","24405519070618",2019-07-07,"POLLOCK"
1691,"9994039","ME","Portland",164727,281,318,2019-07-10,"244055","V15","24405519070805",2019-07-10,"POLLOCK"
1691,"9994039","ME","Portland",164712,51,60,2019-07-10,"244055","V15","24405519070805",2019-07-10,"ATLANTIC COD"
1691,"9994039","ME","Portland",164744,11,13,2019-07-10,"244055","V15","24405519070805",2019-07-10,"HADDOCK"
1691,"9994039","ME","Portland",164727,169,191,2019-07-10,"244055","V15","24405519070805",2019-07-10,"POLLOCK"
1691,"9994039","ME","Portland",164712,177,207,2019-07-10,"244055","V15","24405519070805",2019-07-10,"ATLANTIC COD"
1691,"9994039","ME","Portland",164727,167,189,2019-07-10,"244055","V15","24405519070805",2019-07-10,"POLLOCK"
1691,"9994039","ME","Portland",166774,13,13,2019-07-10,"244055","V15","24405519070805",2019-07-10,"REDFISH"
1691,"9994039","ME","Portland",164712,9,11,2019-07-10,"244055","V15","24405519070805",2019-07-10,"ATLANTIC COD"
1691,"9994039","ME","Portland",164740,24,27,2019-07-10,"244055","V15","24405519070805",2019-07-10,"CUSK"
1691,"9994039","ME","Portland",164727,71,80,2019-07-16,"244055","V15","24405519071215",2019-07-16,"POLLOCK"
1691,"9994039","ME","Portland",164744,18,21,2019-07-16,"244055","V15","24405519071215",2019-07-16,"HADDOCK"
1691,"9994039","ME","Portland",164499,28,93,2019-07-16,"244055","V15","24405519071215",2019-07-16,"GOOSEFISH"
1691,"9994039","ME","Portland",164712,3,4,2019-07-16,"244055","V15","24405519071215",2019-07-16,"ATLANTIC COD"
1691,"9994039","ME","Portland",164727,493,557,2019-07-16,"244055","V15","24405519071215",2019-07-16,"POLLOCK"
1691,"9994039","ME","Portland",164732,57,76,2019-07-16,"244055","V15","24405519071215",2019-07-16,"WHITE HAKE"
1691,"9994039","ME","Portland",164744,5,6,2019-07-16,"244055","V15","24405519071215",2019-07-16,"HADDOCK"
1691,"9994039","ME","Portland",164499,13,43,2019-07-16,"244055","V15","24405519071215",2019-07-16,"GOOSEFISH"
1691,"9994039","ME","Portland",164712,118,138,2019-07-16,"244055","V15","24405519071215",2019-07-16,"ATLANTIC COD"
1691,"9994039","ME","Portland",164740,12,14,2019-07-16,"244055","V15","24405519071215",2019-07-16,"CUSK"
1691,"9994039","ME","Portland",164732,4,5,2019-07-16,"244055","V15","24405519071215",2019-07-16,"WHITE HAKE"
1691,"9994039","ME","Portland",172873,1,1,2019-07-16,"244055","V15","24405519071215",2019-07-16,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164732,12,16,2019-07-16,"244055","V15","24405519071215",2019-07-16,"WHITE HAKE"
1691,"9994039","ME","Portland",166774,6,6,2019-07-16,"244055","V15","24405519071215",2019-07-16,"REDFISH"
1691,"9994039","ME","Portland",164712,45,53,2019-07-16,"244055","V15","24405519071215",2019-07-16,"ATLANTIC COD"
1691,"9994039","ME","Portland",164791,15,25,2019-07-16,"244055","V15","24405519071215",2019-07-16,"SILVER HAKE"
1691,"9994039","ME","Portland",164732,1329,1781,2019-07-16,"244055","V15","24405519071215",2019-07-16,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,276,312,2019-07-16,"244055","V15","24405519071215",2019-07-16,"POLLOCK"
1691,"9994039","ME","Portland",172877,21,21,2019-07-16,"244055","V15","24405519071215",2019-07-16,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164712,22,26,2019-07-17,"244055","V15","24405519071508",2019-07-17,"ATLANTIC COD"
1691,"9994039","ME","Portland",164744,14,16,2019-07-17,"244055","V15","24405519071508",2019-07-17,"HADDOCK"
1691,"9994039","ME","Portland",164499,18,60,2019-07-17,"244055","V15","24405519071508",2019-07-17,"GOOSEFISH"
1691,"9994039","ME","Portland",172873,1,1,2019-07-17,"244055","V15","24405519071508",2019-07-17,"WITCH FLOUNDER"
1691,"9994039","ME","Portland",164727,525,593,2019-07-17,"244055","V15","24405519071508",2019-07-17,"POLLOCK"
1691,"9994039","ME","Portland",164727,87,98,2019-07-17,"244055","V15","24405519071508",2019-07-17,"POLLOCK"
1691,"9994039","ME","Portland",164744,6,7,2019-07-17,"244055","V15","24405519071508",2019-07-17,"HADDOCK"
1691,"9994039","ME","Portland",166774,8,8,2019-07-17,"244055","V15","24405519071508",2019-07-17,"REDFISH"
1691,"9994039","ME","Portland",172877,1,1,2019-07-17,"244055","V15","24405519071508",2019-07-17,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",172877,48,48,2019-07-17,"244055","V15","24405519071508",2019-07-17,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164712,42,49,2019-07-17,"244055","V15","24405519071508",2019-07-17,"ATLANTIC COD"
1691,"9994039","ME","Portland",164732,1664,2230,2019-07-17,"244055","V15","24405519071508",2019-07-17,"WHITE HAKE"
1691,"9994039","ME","Portland",164732,38,51,2019-07-17,"244055","V15","24405519071508",2019-07-17,"WHITE HAKE"
1691,"9994039","ME","Portland",164727,856,967,2019-07-17,"244055","V15","24405519071508",2019-07-17,"POLLOCK"
1691,"9994039","ME","Portland",164791,90,149,2019-07-17,"244055","V15","24405519071508",2019-07-17,"SILVER HAKE"
1691,"9994039","ME","Portland",164732,12,16,2019-07-17,"244055","V15","24405519071508",2019-07-17,"WHITE HAKE"
1691,"9994039","ME","Portland",164499,2,7,2019-07-17,"244055","V15","24405519071508",2019-07-17,"GOOSEFISH"
1691,"9994039","ME","Portland",164732,21,28,2019-07-17,"244055","V15","24405519071508",2019-07-17,"WHITE HAKE"
1691,"9994039","ME","Portland",164732,4,5,2019-07-17,"244055","V15","24405519071508",2019-07-17,"WHITE HAKE"
1691,"9994039","ME","Portland",164499,34,113,2019-07-17,"244055","V15","24405519071508",2019-07-17,"GOOSEFISH"
1691,"9994039","ME","Portland",164712,27,32,2019-07-18,"244055","V15","24405519071709",2019-07-18,"ATLANTIC COD"
1691,"9994039","ME","Portland",172877,18,18,2019-07-18,"244055","V15","24405519071709",2019-07-18,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164727,401,453,2019-07-18,"244055","V15","24405519071709",2019-07-18,"POLLOCK"
1691,"9994039","ME","Portland",164791,31,51,2019-07-18,"244055","V15","24405519071709",2019-07-18,"SILVER HAKE"
1691,"9994039","ME","Portland",172877,3,3,2019-07-18,"244055","V15","24405519071709",2019-07-18,"AMERICAN PLAICE"
1691,"9994039","ME","Portland",164727,87,98,2019-07-18,"244055","V15","24405519071709",2019-07-18,"POLLOCK"
